Mario bestellingen

Let op! De vermelde prijzen zijn de prijzen ten tijde van de bestelling

Winkelnaam;Klantnaam;TelefoonNr;Email;Adres;Woonplaats;Besteldatum;AfleverType;AfleverDatum;AfleverMoment;Product;PizzaBodem;PizzaSaus;Prijs;Bezorgkosten;Aantal;Extra Ingrediënten;Prijs Extra Ingrediënten;Regelprijs;Totaalprijs;Gebruikte Coupon;Coupon Korting;Te Betalen
Terneuzen;Payam van de Brug;06-45803947;PayamvandeBrug@gustr.com;van Swietenstraat 4;Terneuzen;dinsdag 16 april 2019;Bezorgen;dinsdag 16 april 2019;19:59;Tricolore;Family XXL Pizza;Creme Fraiche;€ 8,95;€ 2,00;4;;€ 0,00;€ 63,80;€ 63,80;;€ 0,00;€ 63,80

Scheveningen;Nomi van den Haak;06-30386078;NomivandenHaak@cuvox.de;Blokland 96;Rotterdam;vrijdag 20 januari 2017;Afhalen;vrijdag 20 januari 2017;18:49;Shoarma;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;;2;;€ 0,00;€ 19,90;€ 49,75;2e pizza gratis bij afhalen;€ 4,95;€ 44,80
;;;;;;;;;;BBQ Cannibale;Family XXL Pizza;Barbecue Saus;€ 4,95;;3;;€ 0,00;€ 29,85;;;;

Hellevoetsluis;Jochem Pannekoek;06-79882504;JochemPannekoek@cuvox.de;Komeet 138;Hellevoetsluis;maandag 29 januari 2018;Afhalen;maandag 29 januari 2018;19:50;Hot & Spicy;Italian Pizza;Tomatensaus;€ 6,95;;1;;€ 0,00;€ 7,95;€ 7,95;2e pizza gratis bij afhalen;€ 0,00;€ 7,95

Almere Buiten;Ebu Kamminga;06-27451014;EbuKamminga@fleckens.hu;Dukdalfweg 153;Almere;zaterdag 13 april 2019;Afhalen;zaterdag 13 april 2019;20:46;Supreme;Family XXL Pizza;Barbecue Saus;€ 7,95;;2;;€ 0,00;€ 25,90;€ 79,65;;€ 0,00;€ 79,65
;;;;;;;;;;Tricolore;Family XXL Pizza;Creme Fraiche;€ 8,95;;1;;€ 0,00;€ 13,95;;;;
;;;;;;;;;;Extravaganzza;Family XXL Pizza;Tomatensaus;€ 7,95;;2;;€ 0,00;€ 25,90;;;;
;;;;;;;;;;Salame Speciale;Medium Pizza;Tomatensaus;€ 6,95;;2;;€ 0,00;€ 13,90;;;;

Lelystad;Geesje Hartjes;06-99373806;GeesjeHartjes@gustr.com;Jol 137;Lelystad;zondag 24 november 2019;Afhalen;zondag 24 november 2019;19:11;Veggi;Medium Pizza;Tomatensaus;€ 6,95;;1;;€ 0,00;€ 6,95;€ 6,95;;€ 0,00;€ 6,95

Valkenswaard;Marsha Harthoorn;06-33281717;MarshaHarthoorn@rhyta.com;Ericapad 162;Valkenswaard;vrijdag 20 september 2019;Afhalen;vrijdag 20 september 2019;17:06;Chicken Supreme;Medium Pizza;Tomatensaus;€ 6,95;;1;;€ 0,00;€ 6,95;€ 47,70;;€ 0,00;€ 47,70
;;;;;;;;;;Supreme;Family XXL Pizza;Barbecue Saus;€ 7,95;;1;;€ 0,00;€ 12,95;;;;
;;;;;;;;;;Hot & Spicy;Medium Pizza;Tomatensaus;€ 6,95;;4;;€ 0,00;€ 27,80;;;;

Almelo;Mohamad Hermans;06-60947521;MohamadHermans@armyspy.com;Zomerdijk 83;Bornerbroek;zaterdag 24 november 2018;Bezorgen;zaterdag 24 november 2018;16:51;BBQ Chicken Hawaii;Medium Pizza;Barbecue Saus;€ 6,95;€ 2,00;2;;€ 0,00;€ 17,90;€ 97,60;;€ 0,00;€ 97,60
;;;;;;;;;;Pollo Pomodore;Family XXL Pizza;Tomatensaus;€ 8,95;€ 2,00;1;;€ 0,00;€ 15,95;;;;
;;;;;;;;;;Caprese;Family XXL Pizza;Tomatensaus;€ 4,95;€ 2,00;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Veggi;Large Pizza;Tomatensaus;€ 6,95;€ 2,00;4;;€ 0,00;€ 51,80;;;;

Geleen;Melania Erens;06-81313557;MelaniaErens@jourrapide.com;Leeuwenhoekstraat 77;Geleen;woensdag 19 december 2018;Afhalen;woensdag 19 december 2018;20:27;Americana;Large Pizza;Tomatensaus;€ 6,95;;1;;€ 0,00;€ 10,95;€ 10,95;;€ 0,00;€ 10,95

Sneek;Jeremiah Klerks;06-17568354;JeremiahKlerks@einrot.com;Gabbemastraat 48;Sneek;zaterdag 28 april 2018;Bezorgen;zaterdag 28 april 2018;16:28;BBQ Mixed Grill;Family XXL Pizza;Barbecue Saus;€ 7,95;€ 2,00;2;;€ 0,00;€ 29,90;€ 61,75;;€ 0,00;€ 61,75
;;;;;;;;;;Four Cheese;Large Pizza;Tomatensaus;€ 7,95;€ 2,00;1;;€ 0,00;€ 13,95;;;;
;;;;;;;;;;Tonno;Medium Pizza;Tomatensaus;€ 6,95;€ 2,00;2;;€ 0,00;€ 17,90;;;;

Tiel;Abdelmajid Hellinga;06-10245320;AbdelmajidHellinga@fleckens.hu;Hoveniersweg 97;Tiel;zaterdag 7 april 2018;Bezorgen;zaterdag 7 april 2018;17:51;Tricolore;Family XXL Pizza;Creme Fraiche;€ 8,95;€ 2,00;1;;€ 0,00;€ 15,95;€ 15,95;;€ 0,00;€ 15,95

Haarlem Tesselschadeplein;Salomé Mooijman;06-51764753;SalomeMooijman@armyspy.com;Ruychaverstraat 82;Haarlem;donderdag 30 november 2017;Afhalen;donderdag 30 november 2017;19:27;Creamy Bacon;Medium Pizza;Creme Fraiche;€ 7,95;;2;;€ 0,00;€ 15,90;€ 58,70;3e pizza gratis bij bezorgen;€ 0,00;€ 58,70
;;;;;;;;;;Hawaii;Italian Pizza;Tomatensaus;€ 6,95;;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Salame Speciale;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Chicken Kebab;Family XXL Pizza;Tomatensaus;€ 7,95;;2;;€ 0,00;€ 25,90;;;;

IJmuiden;Ersin Canters;06-47489664;ErsinCanters@rhyta.com;Plutoweg 85;Dronten;dinsdag 3 april 2018;Bezorgen;dinsdag 3 april 2018;18:22;Shoarma;Medium Pizza;Tomatensaus;€ 7,95;€ 2,00;2;;€ 0,00;€ 19,90;€ 19,90;€ 2,- Korting op een bestelling vanaf € 25,-;€ 0,00;€ 19,90

Delft Papsouwselaan;Fae Boerma;06-88047309;FaeBoerma@superrito.com;Chopinlaan 199;Delft;dinsdag 29 oktober 2019;Afhalen;dinsdag 29 oktober 2019;17:15;Tonno;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;;2;;€ 0,00;€ 17,90;€ 119,40;25% korting op je bestelling;€ 29,85;€ 89,55
;;;;;;;;;;Tonno;Italian Pizza;Tomatensaus;€ 6,95;;4;;€ 0,00;€ 31,80;;;;
;;;;;;;;;;Chicken Kebab;Family XXL Pizza;Tomatensaus;€ 7,95;;4;;€ 0,00;€ 51,80;;;;
;;;;;;;;;;Creamy Bacon;Italian Pizza;Creme Fraiche;€ 7,95;;2;;€ 0,00;€ 17,90;;;;

Waalwijk;Niek Beijersbergen;06-56437293;NiekBeijersbergen@teleworm.us;Pastoor van der Zijlestraat 123;Waalwijk;donderdag 27 april 2017;Afhalen;donderdag 27 april 2017;17:50;Tonno;Medium Pizza;Tomatensaus;€ 6,95;;1;;€ 0,00;€ 6,95;€ 6,95;;€ 0,00;€ 6,95

Goes;Wietske Mackaaij;06-11434320;WietskeMackaaij@jourrapide.com;Dorpsstraat 136;Kattendijke;maandag 11 september 2017;Afhalen;maandag 11 september 2017;17:46;Perfect Pepperoni;Large Pizza;Tomatensaus;€ 4,95;;2;;€ 0,00;€ 17,90;€ 97,55;;€ 0,00;€ 97,55
;;;;;;;;;;BBQ Mixed Grill;Medium Pizza;Barbecue Saus;€ 7,95;;2;;€ 0,00;€ 15,90;;;;
;;;;;;;;;;Chicken Supreme;Family XXL Pizza;Tomatensaus;€ 6,95;;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Pollo Pomodore;Large Pizza;Tomatensaus;€ 8,95;;4;;€ 0,00;€ 51,80;;;;

Bussum;Ibe Kers;06-44565139;IbeKers@dayrep.com;Burgemeester s'Jacoblaan 27;Bussum;maandag 14 augustus 2017;Bezorgen;maandag 14 augustus 2017;18:59;Margaritha;Large Pizza;Tomatensaus;€ 4,95;€ 2,00;1;;€ 0,00;€ 10,95;€ 48,75;;€ 0,00;€ 48,75
;;;;;;;;;;Hot & Spicy;Large Pizza;Tomatensaus;€ 6,95;€ 2,00;1;;€ 0,00;€ 12,95;;;;
;;;;;;;;;;BBQ Cannibale;Italian Pizza;Barbecue Saus;€ 4,95;€ 2,00;2;;€ 0,00;€ 15,90;;;;
;;;;;;;;;;Perfect Pepperoni;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;€ 2,00;1;;€ 0,00;€ 8,95;;;;

Oss;Skander Harder;06-25887573;SkanderHarder@cuvox.de;Distelweg 9;Oss;zondag 22 januari 2017;Afhalen;zondag 22 januari 2017;19:19;Chicken Kebab;Medium Pizza;Tomatensaus;€ 7,95;;2;;€ 0,00;€ 15,90;€ 67,50;3e pizza gratis bij bezorgen;€ 0,00;€ 67,50
;;;;;;;;;;Extravaganzza;Medium Pizza;Tomatensaus;€ 7,95;;4;;€ 0,00;€ 31,80;;;;
;;;;;;;;;;BBQ Cannibale;Medium Pizza;Barbecue Saus;€ 4,95;;4;;€ 0,00;€ 19,80;;;;

Amsterdam Noord;Roel Veltman;06-28299192;RoelVeltman@gustr.com;Johan Jongkindstraat 34;Amsterdam;zaterdag 24 juni 2017;Afhalen;zaterdag 24 juni 2017;20:54;Deluxe;Large Pizza;Tomatensaus;€ 6,95;;1;;€ 0,00;€ 10,95;€ 85,60;;€ 0,00;€ 85,60
;;;;;;;;;;BBQ Chicken Hawaii;Medium Pizza;Barbecue Saus;€ 6,95;;1;;€ 0,00;€ 6,95;;;;
;;;;;;;;;;Extravaganzza;Large Pizza;Tomatensaus;€ 7,95;;2;Geitenkaas, Bacon;€ 2,00;€ 27,90;;;;
;;;;;;;;;;Four Cheese;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;;4;;€ 0,00;€ 39,80;;;;

Maarssen;Danine Mikkers;06-85686374;DanineMikkers@fleckens.hu;Reigerskamp 162;Maarssen;zondag 11 maart 2018;Afhalen;zondag 11 maart 2018;16:50;Beenham;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;;2;;€ 0,00;€ 17,90;€ 17,90;;€ 0,00;€ 17,90

Heerenveen;Pim Blommaert;06-49512479;PimBlommaert@armyspy.com;De Tieme 70;Jubbega;zaterdag 14 december 2019;Bezorgen;zaterdag 14 december 2019;16:17;Shoarma;Italian Pizza;Tomatensaus;€ 7,95;€ 2,00;1;;€ 0,00;€ 10,95;€ 10,95;25% korting op je bestelling;€ 2,74;€ 8,21

Soest;Lora van Baar;06-40614737;LoravanBaar@rhyta.com;Kamperfoeliestraat 171;Soest;dinsdag 1 mei 2018;Afhalen;dinsdag 1 mei 2018;18:57;Funghi;Family XXL Pizza;Tomatensaus;€ 4,95;;4;Spaanse Pepers;€ 1,00;€ 43,80;€ 84,60;;€ 0,00;€ 84,60
;;;;;;;;;;Chicken Supreme;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Chicken Supreme;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;;1;Bacon, Geitenkaas, Spinazie, Spaanse Pepers;€ 4,00;€ 12,95;;;;
;;;;;;;;;;Extravaganzza;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;;1;;€ 0,00;€ 9,95;;;;

Groningen Boterdiep;Alejandra Weller;06-48323714;AlejandraWeller@fleckens.hu;Folkingestraat 48;Groningen;donderdag 10 januari 2019;Bezorgen;donderdag 10 januari 2019;16:38;Creamy Bacon;Large Pizza;Creme Fraiche;€ 7,95;€ 2,00;1;;€ 0,00;€ 13,95;€ 13,95;;€ 0,00;€ 13,95

Valkenswaard;Radouane van der Kleij;06-13717180;RadouanevanderKleij@armyspy.com;Venkelstraat 82;Valkenswaard;donderdag 23 mei 2019;Bezorgen;donderdag 23 mei 2019;19:20;Tricolore;Large Pizza;Creme Fraiche;€ 8,95;€ 2,00;1;;€ 0,00;€ 14,95;€ 14,95;2e pizza gratis bij afhalen;€ 0,00;€ 14,95

Rotterdam Mariniersweg;Sieds Veld;06-68644776;SiedsVeld@rhyta.com;Tochtstraat 158;Rotterdam;woensdag 7 juni 2017;Bezorgen;woensdag 7 juni 2017;20:14;Hot & Spicy;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;€ 2,00;2;;€ 0,00;€ 21,90;€ 32,85;2e pizza gratis bij afhalen;€ 0,00;€ 32,85
;;;;;;;;;;Chicken Kebab;Italian Pizza;Tomatensaus;€ 7,95;€ 2,00;1;;€ 0,00;€ 10,95;;;;

Delft Papsouwselaan;Linn van Stratum;06-95213258;LinnvanStratum@superrito.com;Tanthofdreef 127;Delft;woensdag 3 juli 2019;Afhalen;woensdag 3 juli 2019;19:51;Hot & Spicy;Medium Pizza;Tomatensaus;€ 6,95;;1;;€ 0,00;€ 6,95;€ 6,95;;€ 0,00;€ 6,95

Tilburg Laarstraat;Din Willemsen;06-56709637;DinWillemsen@rhyta.com;Groenstraat 116;Tilburg;maandag 17 april 2017;Afhalen;maandag 17 april 2017;17:52;Hawaii;Large Pizza;Tomatensaus;€ 6,95;;1;;€ 0,00;€ 10,95;€ 88,60;2e pizza gratis bij afhalen;€ 7,95;€ 80,65
;;;;;;;;;;Extravaganzza;Italian Pizza;Tomatensaus;€ 7,95;;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;BBQ Mixed Grill;Medium Pizza;Barbecue Saus;€ 7,95;;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Tricolore;Large Pizza;Creme Fraiche;€ 8,95;;4;;€ 0,00;€ 51,80;;;;

Amsterdam Ceintuurbaan;Elmo Roes;06-15394311;ElmoRoes@armyspy.com;Leeuwerikstraat 89;Amsterdam;woensdag 20 september 2017;Afhalen;woensdag 20 september 2017;20:26;Extravaganzza;Medium Pizza;Tomatensaus;€ 7,95;;4;;€ 0,00;€ 31,80;€ 63,65;25% korting op je bestelling;€ 15,91;€ 47,74
;;;;;;;;;;Chicken Kebab;Family XXL Pizza;Tomatensaus;€ 7,95;;1;;€ 0,00;€ 12,95;;;;
;;;;;;;;;;Veggi;Medium Pizza;Tomatensaus;€ 6,95;;1;;€ 0,00;€ 6,95;;;;
;;;;;;;;;;Four Cheese;Large Pizza;Tomatensaus;€ 7,95;;1;;€ 0,00;€ 11,95;;;;

Bussum;Rowie van der Voorn;06-77383257;RowievanderVoorn@cuvox.de;Lange Heul 30;Bussum;woensdag 14 augustus 2019;Bezorgen;woensdag 14 augustus 2019;19:49;Beenham;Large Pizza;Tomatensaus;€ 6,95;€ 2,00;2;;€ 0,00;€ 25,90;€ 79,70;;€ 0,00;€ 79,70
;;;;;;;;;;Perfect Pepperoni;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;€ 2,00;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Extravaganzza;Family XXL Pizza;Tomatensaus;€ 7,95;€ 2,00;1;;€ 0,00;€ 14,95;;;;
;;;;;;;;;;Pollo Pomodore;Large Pizza;Tomatensaus;€ 8,95;€ 2,00;2;;€ 0,00;€ 29,90;;;;

Waalwijk;Chloé Boskamp;06-58649904;ChloeBoskamp@rhyta.com;Groenewoudlaan 41;Waalwijk;dinsdag 9 juli 2019;Bezorgen;dinsdag 9 juli 2019;17:47;Tricolore;Italian Pizza;Creme Fraiche;€ 8,95;€ 2,00;2;;€ 0,00;€ 23,90;€ 36,85;;€ 0,00;€ 36,85
;;;;;;;;;;Chicken Supreme;Large Pizza;Tomatensaus;€ 6,95;€ 2,00;1;;€ 0,00;€ 12,95;;;;

Amersfoort Vathorst;Mohsin Akin;06-24293327;MohsinAkin@fleckens.hu;Erasmusstraat 199;Amersfoort;zondag 9 juli 2017;Bezorgen;zondag 9 juli 2017;16:03;Deluxe;Family XXL Pizza;Tomatensaus;€ 6,95;€ 2,00;4;Chorizo, Rode Ui, Geitenkaas, Spinazie;€ 4,00;€ 71,80;€ 128,60;;€ 0,00;€ 128,60
;;;;;;;;;;Bacon Gorgonzola;Large Pizza;Tomatensaus;€ 8,95;€ 2,00;1;;€ 0,00;€ 14,95;;;;
;;;;;;;;;;Extravaganzza;Family XXL Pizza;Tomatensaus;€ 7,95;€ 2,00;2;;€ 0,00;€ 29,90;;;;
;;;;;;;;;;Tonno;Italian Pizza;Tomatensaus;€ 6,95;€ 2,00;1;Chorizo, Champignons;€ 2,00;€ 11,95;;;;

Maarssen;Madiha Kamst;06-53935485;MadihaKamst@rhyta.com;Boomstede 4;Maarssen;zaterdag 18 augustus 2018;Afhalen;zaterdag 18 augustus 2018;19:53;Bacon Gorgonzola;Family XXL Pizza;Tomatensaus;€ 8,95;;1;;€ 0,00;€ 13,95;€ 27,40;;€ 0,00;€ 27,40
;;;;;;;;;;Chicken Kebab;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;;1;Pepperoni, Honing Mosterdsaus, Verse Tomaat, Pepperoni;€ 3,50;€ 13,45;;;;

Heerhugowaard;Tuan Hölzken;06-35216634;TuanHolzken@superrito.com;Stellingmolen 146;Heerhugowaard;dinsdag 24 december 2019;Afhalen;dinsdag 24 december 2019;18:32;Extravaganzza;Family XXL Pizza;Tomatensaus;€ 7,95;;1;;€ 0,00;€ 12,95;€ 55,75;;€ 0,00;€ 55,75
;;;;;;;;;;Perfect Pepperoni;Family XXL Pizza;Tomatensaus;€ 4,95;;2;;€ 0,00;€ 19,90;;;;
;;;;;;;;;;Tricolore;Italian Pizza;Creme Fraiche;€ 8,95;;1;;€ 0,00;€ 9,95;;;;
;;;;;;;;;;Shoarma;Family XXL Pizza;Tomatensaus;€ 7,95;;1;;€ 0,00;€ 12,95;;;;

Rotterdam Vuurplaat;Abdou Westrik;06-58210292;AbdouWestrik@dayrep.com;Soetensteeg 118;Rotterdam;woensdag 22 maart 2017;Bezorgen;woensdag 22 maart 2017;18:36;Funghi;Family XXL Pizza;Tomatensaus;€ 4,95;€ 2,00;1;;€ 0,00;€ 11,95;€ 50,85;;€ 0,00;€ 50,85
;;;;;;;;;;Pollo Pomodore;Family XXL Pizza;Tomatensaus;€ 8,95;€ 2,00;2;Ham, Knoflooksaus Swirl, Kaas, Groene Olijven;€ 3,50;€ 38,90;;;;

Oosterhout;Frances van Wamel;06-18012222;FrancesvanWamel@teleworm.us;Bouwlingstraat 91;Oosterhout;vrijdag 23 februari 2018;Afhalen;vrijdag 23 februari 2018;16:13;Shoarma;Italian Pizza;Tomatensaus;€ 7,95;;2;;€ 0,00;€ 17,90;€ 62,65;;€ 0,00;€ 62,65
;;;;;;;;;;BBQ Chicken Hawaii;Medium Pizza;Barbecue Saus;€ 6,95;;1;Ham, Pepperoni;€ 2,00;€ 8,95;;;;
;;;;;;;;;;Bacon Gorgonzola;Large Pizza;Tomatensaus;€ 8,95;;2;;€ 0,00;€ 25,90;;;;
;;;;;;;;;;Funghi;Medium Pizza;Tomatensaus;€ 4,95;;2;;€ 0,00;€ 9,90;;;;

Waalwijk;Zara Linskens;06-65869772;ZaraLinskens@dayrep.com;Alexander Voormolenstraat 54;Waalwijk;woensdag 6 maart 2019;Bezorgen;woensdag 6 maart 2019;16:46;Extravaganzza;Large Pizza;Tomatensaus;€ 7,95;€ 2,00;1;;€ 0,00;€ 13,95;€ 43,80;;€ 0,00;€ 43,80
;;;;;;;;;;Perfect Pepperoni;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;€ 2,00;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Caprese;Family XXL Pizza;Tomatensaus;€ 4,95;€ 2,00;1;;€ 0,00;€ 11,95;;;;

Hoorn;Natali Mijnen;06-38581105;NataliMijnen@gustr.com;Poolster 76;Hoorn;zondag 17 maart 2019;Bezorgen;zondag 17 maart 2019;17:25;Shoarma;Italian Pizza;Tomatensaus;€ 7,95;€ 2,00;1;;€ 0,00;€ 10,95;€ 10,95;25% korting op je bestelling;€ 2,74;€ 8,21

Dongen;Saul Wils;06-15017983;SaulWils@superrito.com;Hoofdstraat 167;s-Gravenmoer;zaterdag 30 november 2019;Afhalen;zaterdag 30 november 2019;17:44;Margaritha;Family XXL Pizza;Tomatensaus;€ 4,95;;2;;€ 0,00;€ 19,90;€ 63,70;;€ 0,00;€ 63,70
;;;;;;;;;;Shoarma;Large Pizza;Tomatensaus;€ 7,95;;2;;€ 0,00;€ 23,90;;;;
;;;;;;;;;;Tonno;Italian Pizza;Tomatensaus;€ 6,95;;2;Gorgonzola, Bacon;€ 2,00;€ 19,90;;;;

Dordrecht Bamendaweg;Antonius Perdon;06-47659109;AntoniusPerdon@teleworm.us;Prinses Julianaweg 79;Dordrecht;zondag 27 mei 2018;Bezorgen;zondag 27 mei 2018;18:35;Chicken Supreme;Large Pizza;Tomatensaus;€ 6,95;€ 2,00;1;;€ 0,00;€ 12,95;€ 35,85;;€ 0,00;€ 35,85
;;;;;;;;;;Supreme;Large Pizza;Barbecue Saus;€ 7,95;€ 2,00;1;;€ 0,00;€ 13,95;;;;
;;;;;;;;;;Caprese;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;€ 2,00;1;;€ 0,00;€ 8,95;;;;

Groningen Boterdiep;Grace van Est;06-72191657;GracevanEst@fleckens.hu;Lissabonstraat 33;Groningen;dinsdag 22 oktober 2019;Bezorgen;dinsdag 22 oktober 2019;16:21;Salame Speciale;Family XXL Pizza;Tomatensaus;€ 6,95;€ 2,00;1;;€ 0,00;€ 13,95;€ 13,95;;€ 0,00;€ 13,95

Rotterdam Vuurplaat;Rowie van Stuijvenberg;06-87856896;RowievanStuijvenberg@superrito.com;Asterlo 151;Rotterdam;vrijdag 4 mei 2018;Afhalen;vrijdag 4 mei 2018;16:23;Chicken Supreme;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;;2;;€ 0,00;€ 17,90;€ 93,50;;€ 0,00;€ 93,50
;;;;;;;;;;Tricolore;Family XXL Pizza;Creme Fraiche;€ 8,95;;2;;€ 0,00;€ 27,90;;;;
;;;;;;;;;;Caprese;Family XXL Pizza;Tomatensaus;€ 4,95;;2;;€ 0,00;€ 19,90;;;;
;;;;;;;;;;Tonno;Medium Pizza;Tomatensaus;€ 6,95;;4;;€ 0,00;€ 27,80;;;;

Amsterdam Ceintuurbaan;Shanon van Maris;06-88664841;ShanonvanMaris@teleworm.us;Kleine Diestraat 5;Amsterdam;dinsdag 12 december 2017;Afhalen;dinsdag 12 december 2017;17:50;Tricolore;Italian Pizza;Creme Fraiche;€ 8,95;;1;;€ 0,00;€ 9,95;€ 77,70;2e pizza gratis bij afhalen;€ 8,95;€ 68,75
;;;;;;;;;;Pollo Pomodore;Family XXL Pizza;Tomatensaus;€ 8,95;;2;Salami, Bacon, Tonijn, Champignons;€ 4,50;€ 36,90;;;;
;;;;;;;;;;Perfect Pepperoni;Large Pizza;Tomatensaus;€ 4,95;;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Bacon Gorgonzola;Medium Cheesy Crust Pizza;Tomatensaus;€ 8,95;;2;;€ 0,00;€ 21,90;;;;

Landgraaf;Lisse van de Pavert;06-78050747;LissevandePavert@armyspy.com;Bunderweide 117;Landgraaf;zondag 24 november 2019;Afhalen;zondag 24 november 2019;20:28;Chicken Supreme;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;;2;;€ 0,00;€ 17,90;€ 33,80;2e pizza gratis bij afhalen;€ 6,95;€ 26,85
;;;;;;;;;;Deluxe;Italian Pizza;Tomatensaus;€ 6,95;;2;;€ 0,00;€ 15,90;;;;

Amersfoort;Hilmi Bastings;06-50778780;HilmiBastings@armyspy.com;Gaweinplaats 39;Amersfoort;donderdag 18 mei 2017;Bezorgen;donderdag 18 mei 2017;20:14;BBQ Mixed Grill;Medium Pizza;Barbecue Saus;€ 7,95;€ 2,00;2;;€ 0,00;€ 19,90;€ 73,70;2e pizza gratis bij afhalen;€ 0,00;€ 73,70
;;;;;;;;;;Extravaganzza;Italian Pizza;Tomatensaus;€ 7,95;€ 2,00;2;Champignons, Shoarma;€ 2,50;€ 26,90;;;;
;;;;;;;;;;Margaritha;Family XXL Pizza;Tomatensaus;€ 4,95;€ 2,00;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Pollo Pomodore;Large Pizza;Tomatensaus;€ 8,95;€ 2,00;1;;€ 0,00;€ 14,95;;;;

Roermond;Raul Polman;06-97766231;RaulPolman@einrot.com;Standerdmolen 189;Herten;dinsdag 22 mei 2018;Bezorgen;dinsdag 22 mei 2018;20:09;Creamy Bacon;Italian Pizza;Creme Fraiche;€ 7,95;€ 2,00;4;;€ 0,00;€ 43,80;€ 91,60;;€ 0,00;€ 91,60
;;;;;;;;;;Shoarma;Family XXL Pizza;Tomatensaus;€ 7,95;€ 2,00;1;;€ 0,00;€ 14,95;;;;
;;;;;;;;;;Supreme;Medium Cheesy Crust Pizza;Barbecue Saus;€ 7,95;€ 2,00;2;;€ 0,00;€ 23,90;;;;
;;;;;;;;;;Funghi;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;€ 2,00;1;;€ 0,00;€ 8,95;;;;

Lelystad;Marscha van Deuveren;06-92876306;MarschavanDeuveren@gustr.com;Schoener 26;Lelystad;maandag 10 juli 2017;Bezorgen;maandag 10 juli 2017;20:25;Salame Speciale;Family XXL Pizza;Tomatensaus;€ 6,95;€ 2,00;4;;€ 0,00;€ 55,80;€ 110,55;;€ 0,00;€ 110,55
;;;;;;;;;;Funghi;Large Pizza;Tomatensaus;€ 4,95;€ 2,00;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;Bacon Gorgonzola;Italian Pizza;Tomatensaus;€ 8,95;€ 2,00;2;;€ 0,00;€ 23,90;;;;
;;;;;;;;;;Supreme;Medium Pizza;Barbecue Saus;€ 7,95;€ 2,00;2;;€ 0,00;€ 19,90;;;;

Veghel;Joey Wijnbergen;06-25597611;JoeyWijnbergen@einrot.com;Lambertushof 56;Veghel;dinsdag 2 juli 2019;Afhalen;dinsdag 2 juli 2019;18:28;Tonno;Medium Pizza;Tomatensaus;€ 6,95;;2;;€ 0,00;€ 13,90;€ 22,85;€ 2,- Korting op een bestelling vanaf € 25,-;€ 0,00;€ 22,85
;;;;;;;;;;Hot & Spicy;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;;1;;€ 0,00;€ 8,95;;;;

Amersfoort;Samara Aras;06-28438729;SamaraAras@cuvox.de;Silverstein 178;Amersfoort;maandag 22 juli 2019;Bezorgen;maandag 22 juli 2019;16:14;Funghi;Large Pizza;Tomatensaus;€ 4,95;€ 2,00;2;;€ 0,00;€ 21,90;€ 21,90;;€ 0,00;€ 21,90

Den Haag Goudenregenplein;Lennox Thiele;06-77405735;LennoxThiele@gustr.com;De Cloese 157;Ugchelen;vrijdag 9 augustus 2019;Afhalen;vrijdag 9 augustus 2019;16:52;Four Cheese;Family XXL Pizza;Tomatensaus;€ 7,95;;2;;€ 0,00;€ 25,90;€ 25,90;;€ 0,00;€ 25,90

